ingredient_id_a,ingredient_inn_a,ingredient_zh_a,ingredient_id_b,ingredient_inn_b,ingredient_zh_b,cooccurrence_product_count,active_product_count,ingredient_a_product_count,ingredient_b_product_count,rate_within_a,rate_within_b,association_score,product_names,license_numbers
ING0007,Methyl salicylate,,ING0012,Diphenhydramine Hcl,,21,8,94,26,0.2234,0.8077,42.5,"嘉伊娜巴斯;金龍膏;""正光"" 巴斯藥膠布;濕痛膏布;〝三陽〞金系羔藥布;大維好安巴斯;""德山""鎮痛藥膠布;舒痛巴佈膏〝葡萄王〞;""得生""舒痛藥布;""葡萄王"" 百克斯膏布;易貼巴佈膏;舒爾痛;溫貼喜布;萬應紅花溫感藥布;巴斯達巴佈膏藥膠布;美帝喜布藥布;""得生""酸痛貼布;貼利康水性藥布;敵疼貼布;日本三笠溫感藥膠布",衛署成製字第001427號;衛署成製字第003598號;衛署成製字第003786號;衛署成製字第004085號;衛署成製字第004218號;衛署成製字第004545號;衛署成製字第005700號;衛署成製字第009015號;衛署成製字第011077號;衛署藥製字第019363號;衛署藥製字第032920號;衛署藥製字第033156號;衛署藥製字第034095號;衛署藥製字第035217號;衛署藥製字第035703號;衛署藥製字第037282號;衛署藥製字第037297號;衛署藥製字第037298號;衛署藥製字第039881號;衛署藥輸字第018494號;衛署藥輸字第019788號
ING0007,Methyl salicylate,,ING0006,Diphenhydramine,,15,2,94,18,0.1596,0.8333,36.5,"撒隆巴斯;撒隆濕布;涼涼涼鎮痛藥布;黃金膏;""三陽"" 痠痛金絲膏藥布;""陽生"" 鎮痛膏布;舒百達藥膠布;舒必達藥膠布;""德山""祛酸痛藥膠布;美帝喜布藥膠布;""得生""安可巴斯;生春痠痛寧藥膠布;樂貼藥布;好克斯貼布;痛貼貼貼片劑",內衛成製字第000061號;衛署成製字第002108號;衛署成製字第002303號;衛署成製字第004435號;衛署藥製字第017039號;衛署藥製字第021345號;衛署藥製字第022741號;衛署藥製字第027399號;衛署藥製字第027581號;衛署藥製字第032110號;衛署藥製字第032919號;衛署藥製字第034140號;衛署藥製字第038322號;衛署藥輸字第018709號;衛署藥輸字第018861號
ING0007,Methyl salicylate,,ING0004,Borneol,,12,2,94,12,0.1277,1.0000,35.7,"撒隆巴斯;巴士;嘉伊娜巴斯;奧林巴斯;痛穩好藥布;歡喜巴斯;""正光"" 巴斯藥膠布;濕痛膏布;大維好安巴斯;""葡萄王"" 百克斯膏布;""德山""祛酸痛藥膠布",內衛成製字第000061號;內衛成製字第000971號;衛署成製字第001427號;衛署成製字第003240號;衛署成製字第003346號;衛署成製字第003380號;衛署成製字第003786號;衛署成製字第004085號;衛署成製字第004545號;衛署成製字第008494號;衛署藥製字第019363號;衛署藥製字第027581號
ING0007,Methyl salicylate,,ING0049,Tocopherol Acetate,,14,3,94,18,0.1489,0.7778,34.0,"美帝喜布藥膠布;易貼巴佈膏;美帝喜布藥布;""得生""酸痛貼布;福貼藥布;樂貼藥布;脫酸寧藥膠布;敵疼貼布;痛貼貼貼片劑;脫酸寧Ａ藥布;速達酸痛貼布;脫酸寧藥布;撒隆巴斯;痛貼貼溫感貼片劑",衛署藥製字第032110號;衛署藥製字第032920號;衛署藥製字第037297號;衛署藥製字第037298號;衛署藥製字第038309號;衛署藥製字第038322號;衛署藥輸字第018359號;衛署藥輸字第018494號;衛署藥輸字第018861號;衛署藥輸字第019083號;衛署藥輸字第024182號;衛署藥輸字第024682號;衛署藥輸字第024683號;衛署藥輸字第025000號
ING0007,Methyl salicylate,,ING0016,Chlorpheniramine Maleate,,7,1,94,7,0.0745,1.0000,27.3,"奧林巴斯;樂樂鎮痛藥膏布;""三陽"" 痠痛萬金膏;寶安藥膠布;舒可達藥膠布;""德山""祛風濕藥膠布",衛署成製字第003240號;衛署成製字第004148號;衛署成製字第008494號;衛署藥製字第011334號;衛署藥製字第023884號;衛署藥製字第027371號;衛署藥製字第028231號
ING0007,Methyl salicylate,,ING0011,Phellodendron Extract,,7,5,94,8,0.0745,0.8750,25.5,"""三陽"" 痠痛萬金膏;寶安藥膠布;""德山""祛風濕藥膠布;萬應紅花溫感藥布;""得生""滅痛藥布;貼利康水性藥布;〝德山〞運動巴斯藥膠布",衛署藥製字第011334號;衛署藥製字第023884號;衛署藥製字第028231號;衛署藥製字第035217號;衛署藥製字第039767號;衛署藥製字第039881號;衛署藥製字第049460號
ING0007,Methyl salicylate,,ING0010,Scopolia Extract,,7,1,94,8,0.0745,0.8750,25.5,"奧林巴斯;痛穩好藥布;""三陽"" 痠痛萬金膏;寶安藥膠布;舒可達藥膠布;""德山""祛風濕藥膠布",衛署成製字第003240號;衛署成製字第003346號;衛署成製字第008494號;衛署藥製字第011334號;衛署藥製字第023884號;衛署藥製字第027371號;衛署藥製字第028231號
ING0007,Methyl salicylate,,ING0019,Peppermint Oil (Oleum Menth Pip),,8,3,94,12,0.0851,0.6667,23.8,"百珍膏布;黃金膏;大維貼痠痛藥布;""德山""青皮藥膠布;""德山""象印膏藥膠布;""三陽"" 痠痛萬金膏;寶安藥膠布;""德山""祛風濕藥膠布",衛署成製字第003836號;衛署成製字第004435號;衛署成製字第005666號;衛署成製字第005716號;衛署成製字第005910號;衛署藥製字第011334號;衛署藥製字第023884號;衛署藥製字第028231號
ING0007,Methyl salicylate,,ING0017,Glycol Salicylate,,14,7,94,44,0.1489,0.3182,21.8,"歡喜巴斯;""德山""祛酸痛藥膠布;貼可藥膠布;美帝喜布藥膠布;舒爾痛;生春痠痛寧藥膠布;""港香蘭""撲來貼藥布;貼可藥布;美帝喜布藥布;救筋酸痛布;福貼藥布;樂貼藥布;透骨痠痛布;脫酸寧Ａ藥布",衛署成製字第003380號;衛署藥製字第027581號;衛署藥製字第032109號;衛署藥製字第032110號;衛署藥製字第033156號;衛署藥製字第034140號;衛署藥製字第035322號;衛署藥製字第037295號;衛署藥製字第037297號;衛署藥製字第038086號;衛署藥製字第038309號;衛署藥製字第038322號;衛署藥製字第040571號;衛署藥輸字第019083號
ING0007,Methyl salicylate,,ING0048,Glycyrrhizinic Acid (Eq To Glycyrrhetinic Acid Glycoside)(Eq To Glycyrrhizic Acid ),,6,1,94,9,0.0638,0.6667,20.6,"""陽生"" 鎮痛膏布;舒必達藥膠布;易貼巴佈膏;""得生""酸痛貼布;貼利康水性藥布;敵疼貼布",衛署藥製字第021345號;衛署藥製字第027399號;衛署藥製字第032920號;衛署藥製字第037298號;衛署藥製字第039881號;衛署藥輸字第018494號
ING0007,Methyl salicylate,,ING0045,Tocopherol Alpha-,,4,0,94,4,0.0426,1.0000,20.6,"""三陽"" 痠痛金絲膏藥布;""陽生"" 鎮痛膏布;舒百達藥膠布;舒必達藥膠布",衛署藥製字第017039號;衛署藥製字第021345號;衛署藥製字第022741號;衛署藥製字第027399號
ING0007,Methyl salicylate,,ING0001,Zinc Oxide,,9,3,94,22,0.0957,0.4091,19.8,"撒隆巴斯;撒隆濕布;痛穩好藥布;歡喜巴斯;濕痛膏布;""德山"" 免酸痛藥膠布;""德山""象印膏藥膠布;""真富""薄荷膏藥膠布;""得生""安可巴斯",內衛成製字第000061號;衛署成製字第002108號;衛署成製字第003346號;衛署成製字第003380號;衛署成製字第004085號;衛署成製字第005667號;衛署成製字第005910號;衛署成製字第015313號;衛署藥製字第032919號
ING0007,Methyl salicylate,,ING0023,Mentha Oil,,7,1,94,14,0.0745,0.5000,19.3,濕痛藥膏布;福貼藥布;樂貼藥布;脫酸寧藥膠布;好克斯貼布;痛貼貼貼片劑;痛貼貼溫感貼片劑,衛署成製字第004121號;衛署藥製字第038309號;衛署藥製字第038322號;衛署藥輸字第018359號;衛署藥輸字第018709號;衛署藥輸字第018861號;衛署藥輸字第025000號
ING0007,Methyl salicylate,,ING0046,Tocopherol Acetate Alpha (Eq To Vit E Acetate) (Eq To Vitamin E Acetate),,5,3,94,8,0.0532,0.6250,18.2,"""葡萄王"" 百克斯膏布;生春痠痛寧藥膠布;貼可藥布;救筋酸痛布;透骨痠痛布",衛署藥製字第019363號;衛署藥製字第034140號;衛署藥製字第037295號;衛署藥製字第038086號;衛署藥製字第040571號
ING0007,Methyl salicylate,,ING0052,Glycyrrhetic Acid (Eq To Glycyrrhetinic Acid),,3,2,94,3,0.0319,1.0000,17.9,萬應紅花溫感藥布;脫酸寧藥布;痛貼貼溫感貼片劑,衛署藥製字第035217號;衛署藥輸字第024682號;衛署藥輸字第025000號
ING0007,Methyl salicylate,,ING0026,Capsicum,,10,4,94,37,0.1064,0.2703,17.0,治痛巴斯藥膠布;貼溫藥膏布;溫貼喜布;萬應紅花溫感藥布;貼利康水性藥布;溫賀喜布;熱克百疼貼布劑;溫感喜布,衛署成製字第005229號;衛署成製字第008493號;衛署藥製字第022623號;衛署藥製字第034095號;衛署藥製字第035217號;衛署藥製字第037282號;衛署藥製字第039881號;衛署藥製字第049141號;衛署藥輸字第021384號;衛部藥製字第059290號
ING0007,Methyl salicylate,,ING0024,Olive Oil,,2,0,94,2,0.0213,1.0000,14.6,濕痛藥膏布;大維貼痠痛藥布,衛署成製字第004121號;衛署成製字第005666號
ING0007,Methyl salicylate,,ING0033,Tocopherol Acetate Alpha Dl-,,5,4,94,22,0.0532,0.2273,11.0,"""得生""安可巴斯;巴斯達巴佈膏藥膠布;溫賀喜布;”得生”易貼巴佈膏貼布;溫感喜布",衛署藥製字第032919號;衛署藥製字第035703號;衛署藥製字第049141號;衛署藥製字第049675號;衛部藥製字第059290號
ING0007,Methyl salicylate,,ING0043,Glycol Monosalicylate,,2,0,94,4,0.0213,0.5000,10.3,"""葡萄王"" 百克斯膏布;脫酸寧藥膠布",衛署藥製字第019363號;衛署藥輸字第018359號
ING0007,Methyl salicylate,,ING0082,4-Hydroxy-3-Methoxybenzyl Nonylic Acid Amide,,1,1,94,1,0.0106,1.0000,10.3,痛貼貼溫感貼片劑,衛署藥輸字第025000號
ING0007,Methyl salicylate,,ING0013,Bentonite,,1,0,94,1,0.0106,1.0000,10.3,撒隆濕布,衛署成製字第002108號
ING0007,Methyl salicylate,,ING0015,Carbo Med.,,1,0,94,1,0.0106,1.0000,10.3,涼涼涼鎮痛藥布,衛署成製字第002303號
ING0007,Methyl salicylate,,ING0053,Hydrocortisone Acetate,,1,1,94,1,0.0106,1.0000,10.3,巴斯達巴佈膏藥膠布,衛署藥製字第035703號
ING0007,Methyl salicylate,,ING0014,Kaolin (White)(Bolus Alba),,1,0,94,1,0.0106,1.0000,10.3,撒隆濕布,衛署成製字第002108號
ING0007,Methyl salicylate,,ING0040,Menthone,,1,0,94,1,0.0106,1.0000,10.3,撒隆巴斯－益,衛署藥製字第008962號
ING0007,Methyl salicylate,,ING0059,Phellodendron Bark Extract,,1,1,94,1,0.0106,1.0000,10.3,"""人生""舒佈巴斯",衛署藥製字第043734號
ING0007,Methyl salicylate,,ING0029,Rose Oil,,1,0,94,1,0.0106,1.0000,10.3,大維貼痠痛藥布,衛署成製字第005666號
ING0007,Methyl salicylate,,ING0028,Eucalyptus Oil (Oleum Eucalypti),,3,1,94,10,0.0319,0.3000,9.8,"大維貼痠痛藥布;""德山""象印膏藥膠布;寶安藥膠布",衛署成製字第005666號;衛署成製字第005910號;衛署藥製字第023884號
ING0007,Methyl salicylate,,ING0020,Gardenia Fruit Powder,,2,0,94,5,0.0213,0.4000,9.2,百珍膏布;黃金膏,衛署成製字第003836號;衛署成製字第004435號
ING0007,Methyl salicylate,,ING0018,Phellodendron Bark Powder (Eq To Powdered Phellodendron Bark),,2,0,94,5,0.0213,0.4000,9.2,百珍膏布;黃金膏,衛署成製字第003836號;衛署成製字第004435號
ING0007,Methyl salicylate,,ING0044,Nonylic-Vanillylamide,,2,0,94,6,0.0213,0.3333,8.4,痛貼貼貼片劑;日本三笠溫感藥膠布,衛署藥輸字第018861號;衛署藥輸字第019788號
ING0007,Methyl salicylate,,ING0025,Phellodendron Bark,,1,0,94,2,0.0106,0.5000,7.3,舒可達藥膠布,衛署藥製字第027371號
ING0007,Methyl salicylate,,ING0027,Clove Oil,,1,0,94,3,0.0106,0.3333,6.0,大維貼痠痛藥布,衛署成製字第005666號
ING0007,Methyl salicylate,,ING0039,Zinc (Oxide),,1,0,94,3,0.0106,0.3333,6.0,撒隆巴斯－益,衛署藥製字第008962號
ING0007,Methyl salicylate,,ING0074,Monoglycol Salicylate,,1,0,94,4,0.0106,0.2500,5.2,好克斯貼布,衛署藥輸字第018709號
ING0074,Monoglycol Salicylate,,ING0044,Nonylic-Vanillylamide,,2,0,4,6,0.5000,0.3333,40.8,脫酸寧溫藥布;脫酸寧涼藥布,衛署藥輸字第018626號;衛署藥輸字第018627號
ING0074,Monoglycol Salicylate,,ING0023,Mentha Oil,,3,0,4,14,0.7500,0.2143,40.1,膚克舒貼布;脫酸寧涼藥布;好克斯貼布,衛署藥輸字第018582號;衛署藥輸字第018627號;衛署藥輸字第018709號
ING0074,Monoglycol Salicylate,,ING0002,Camphor,,3,0,4,119,0.7500,0.0252,13.8,膚克舒貼布;脫酸寧涼藥布;好克斯貼布,衛署藥輸字第018582號;衛署藥輸字第018627號;衛署藥輸字第018709號
ING0074,Monoglycol Salicylate,,ING0006,Diphenhydramine,,1,0,4,18,0.2500,0.0556,11.8,好克斯貼布,衛署藥輸字第018709號
ING0074,Monoglycol Salicylate,,ING0012,Diphenhydramine Hcl,,1,0,4,26,0.2500,0.0385,9.8,膚克舒貼布,衛署藥輸字第018582號
ING0074,Monoglycol Salicylate,,ING0005,Thymol,,1,0,4,29,0.2500,0.0345,9.3,脫酸寧涼藥布,衛署藥輸字第018627號
ING0074,Monoglycol Salicylate,,ING0007,Methyl salicylate,,1,0,4,94,0.2500,0.0106,5.2,好克斯貼布,衛署藥輸字第018709號
ING0074,Monoglycol Salicylate,,ING0003,Menthol,,1,0,4,124,0.2500,0.0081,4.5,脫酸寧涼藥布,衛署藥輸字第018627號
ING0075,N-Nonanoyl Vanillylamide,,ING0006,Diphenhydramine,,1,0,1,18,1.0000,0.0556,23.6,善必克貼布劑,衛署藥輸字第020500號
ING0075,N-Nonanoyl Vanillylamide,,ING0017,Glycol Salicylate,,1,0,1,44,1.0000,0.0227,15.1,善必克貼布劑,衛署藥輸字第020500號
ING0075,N-Nonanoyl Vanillylamide,,ING0002,Camphor,,1,0,1,119,1.0000,0.0084,9.2,善必克貼布劑,衛署藥輸字第020500號
ING0075,N-Nonanoyl Vanillylamide,,ING0003,Menthol,,1,0,1,124,1.0000,0.0081,9.0,善必克貼布劑,衛署藥輸字第020500號
ING0067,Nitroglycerin,,ING0070,Lactose Anhydrous,,1,0,11,1,0.0909,1.0000,30.2,奈妥心１０號軟片,衛署藥輸字第018441號
ING0067,Nitroglycerin,,ING0071,Triglycerides Medium Chain,,1,0,11,1,0.0909,1.0000,30.2,奈妥心１０號軟片,衛署藥輸字第018441號
ING0044,Nonylic-Vanillylamide,,ING0074,Monoglycol Salicylate,,2,0,6,4,0.3333,0.5000,40.8,脫酸寧溫藥布;脫酸寧涼藥布,衛署藥輸字第018626號;衛署藥輸字第018627號
ING0044,Nonylic-Vanillylamide,,ING0031,D-Borneol,,1,0,6,2,0.1667,0.5000,28.9,渡邊 久金膏,衛署藥製字第015679號
ING0044,Nonylic-Vanillylamide,,ING0023,Mentha Oil,,2,0,6,14,0.3333,0.1429,21.8,脫酸寧涼藥布;痛貼貼貼片劑,衛署藥輸字第018627號;衛署藥輸字第018861號
ING0044,Nonylic-Vanillylamide,,ING0005,Thymol,,2,0,6,29,0.3333,0.0690,15.2,脫酸寧涼藥布;日本三笠溫感藥膠布,衛署藥輸字第018627號;衛署藥輸字第019788號
ING0044,Nonylic-Vanillylamide,,ING0003,Menthol,,4,1,6,124,0.6667,0.0323,14.7,曼秀雷敦熱力鎮痛藥膠布;脫酸寧涼藥布;痛貼貼貼片劑;日本三笠溫感藥膠布,衛署藥製字第040515號;衛署藥輸字第018627號;衛署藥輸字第018861號;衛署藥輸字第019788號
ING0044,Nonylic-Vanillylamide,,ING0002,Camphor,,3,0,6,119,0.5000,0.0252,11.2,脫酸寧涼藥布;痛貼貼貼片劑;日本三笠溫感藥膠布,衛署藥輸字第018627號;衛署藥輸字第018861號;衛署藥輸字第019788號
ING0044,Nonylic-Vanillylamide,,ING0006,Diphenhydramine,,1,0,6,18,0.1667,0.0556,9.6,痛貼貼貼片劑,衛署藥輸字第018861號
ING0044,Nonylic-Vanillylamide,,ING0049,Tocopherol Acetate,,1,0,6,18,0.1667,0.0556,9.6,痛貼貼貼片劑,衛署藥輸字第018861號
ING0044,Nonylic-Vanillylamide,,ING0001,Zinc Oxide,,1,0,6,22,0.1667,0.0455,8.7,渡邊 久金膏,衛署藥製字第015679號
ING0044,Nonylic-Vanillylamide,,ING0007,Methyl salicylate,,2,0,6,94,0.3333,0.0213,8.4,痛貼貼貼片劑;日本三笠溫感藥膠布,衛署藥輸字第018861號;衛署藥輸字第019788號
ING0044,Nonylic-Vanillylamide,,ING0012,Diphenhydramine Hcl,,1,0,6,26,0.1667,0.0385,8.0,日本三笠溫感藥膠布,衛署藥輸字第019788號
ING0044,Nonylic-Vanillylamide,,ING0017,Glycol Salicylate,,1,1,6,44,0.1667,0.0227,6.2,曼秀雷敦熱力鎮痛藥膠布,衛署藥製字第040515號
ING0077,Norelgestromin,,ING0058,Estradiol,,1,0,1,8,1.0000,0.1250,35.4,以芙避孕貼片,衛署藥輸字第023956號
ING0024,Olive Oil,,ING0029,Rose Oil,,1,0,2,1,0.5000,1.0000,60.0,大維貼痠痛藥布,衛署成製字第005666號
ING0024,Olive Oil,,ING0027,Clove Oil,,1,0,2,3,0.5000,0.3333,40.8,大維貼痠痛藥布,衛署成製字第005666號
ING0024,Olive Oil,,ING0005,Thymol,,2,0,2,29,1.0000,0.0690,26.3,濕痛藥膏布;大維貼痠痛藥布,衛署成製字第004121號;衛署成製字第005666號
ING0024,Olive Oil,,ING0028,Eucalyptus Oil (Oleum Eucalypti),,1,0,2,10,0.5000,0.1000,22.4,大維貼痠痛藥布,衛署成製字第005666號
ING0024,Olive Oil,,ING0019,Peppermint Oil (Oleum Menth Pip),,1,0,2,12,0.5000,0.0833,20.4,大維貼痠痛藥布,衛署成製字第005666號
ING0024,Olive Oil,,ING0023,Mentha Oil,,1,0,2,14,0.5000,0.0714,18.9,濕痛藥膏布,衛署成製字第004121號
ING0024,Olive Oil,,ING0007,Methyl salicylate,,2,0,2,94,1.0000,0.0213,14.6,濕痛藥膏布;大維貼痠痛藥布,衛署成製字第004121號;衛署成製字第005666號
ING0024,Olive Oil,,ING0002,Camphor,,2,0,2,119,1.0000,0.0168,13.0,濕痛藥膏布;大維貼痠痛藥布,衛署成製字第004121號;衛署成製字第005666號
